sample_index,publication_id,reference_id,reference_order,exclusive_category,alignment_score,alignment_source,grobid_index,grobid_doi,grobid_title,grobid_journal,grobid_year,grobid_authors,grobid_volume,grobid_issue,grobid_pages,experiment19_status,resolver,matched_id,matched_doi,matched_title,matched_year,matched_venue,confidence,title_similarity,title_coverage,title_token_count,author_coverage,year_match,title_pair_similarity,title_pair_coverage,query,context
264,1300703,23330471,2,other,1.0,raw_similarity,1,,Annotated Dictionary of Disaster Management Terms,Ankara. AFAD,2014,Afad,,,,no_match,grobid_crossref_bibliographic,,10.11616/asbi.1454770,Informing the Public on Disaster Management: Evaluation of the Disaster and Emergency Management Presidency (AFAD) Press Releases,2024,Abant Izzet Baysal University Graduate School of Social Sciences,0.3042,0.375,0.4167,12,0.0,False,0.3771,0.4,Annotated Dictionary of Disaster Management Terms afad 2014 Ankara. AFAD,AFAD (2023). Annotated Dictionary of Disaster Management Terms. Ankara.
268,1326191,23640866,38,hidden_doi,1.0,match_report,40,10.2305/iucn.uk.2018-,Pancratium maritimum. The IUCN Red List of Threatened Species 2018: e.T18990540A57467022,,2000,A Güner; N Özhatay; T Ekim; K H C Başer,11,,,no_match,,,,,,,,,,,,,,,,"Güner A., Özhatay N., Ekim T. & Başer K. H. C. (2000). Flora of Turkey and the east Aegean islands Vol. 11. Edinburgh Univ. Press, Edinburgh.Juan Vicedo, J. (2018). Pancratium maritimum. The IUCN Red List of Threatened Species 2018: e.T18990540A57467022. http://dx.doi.org/10.2305/IUCN.UK.2018-"
283,1331273,23865932,10,other,1.0,raw_similarity,19,,"Akademik Performans Odaklı Uluslararası Üniversite Sıralama Sistemlerinin Genel Sıralamalarına ve Ölçütlerine Göre Değerlendirilmesi [Hacettepe Üniversitesi Sosyal Bilimler Enstitüsü, Doktora Tezi",,2017,G Doğan,,,,no_match,grobid_crossref_bibliographic,,10.18221/bujss.19128,ÜNİVERSİTELERİN ULUSLARARASI GÖRÜNÜRLÜĞÜ: AKADEMİK PERFORMANS VE ÜNİVERSİTE MARKA DEĞERİ İLİŞKİSİ,2015,Beykent Unversity Journal of Social Sciences,0.3065,0.3103,0.4444,9,0.0,False,0.2828,0.4444,"Akademik Performans Odaklı Uluslararası Üniversite Sıralama Sistemlerinin Genel Sıralamalarına ve Ölçütlerine Göre Değerlendirilmesi [Hacettepe Üniversitesi Sosyal Bilimler Enstitüsü, Doktora Tezi dogan 2017","Doğan, G. (2017). Akademik Performans Odaklı Uluslararası Üniversite Sıralama Sistemlerinin Genel Sıralamalarına ve Ölçütlerine Göre Değerlendirilmesi. Hacettepe Üniversitesi Sosyal Bilimler Enstitüsü"
286,1266083,20745534,37,book_or_chapter,1.0,raw_similarity,37,10.30976/susead.348253,Örgüt kültürü tiplerinin kariyer tatminine etkisinde lider-üye etkileşiminin aracılık etkisi: Tekstil işletmelerinde bir uygulama,Sosyal Ekonomik Araştırmalar Dergisi,2015,S Gürbüz; F Şahin,18,35,78-97,strong,grobid_doi_crossref,,10.30976/susead.348253,ÖRGÜT KÜLTÜRÜ TİPLERİNİN KARİYER TATMİNİNE ETKİSİNDE LİDER-ÜYE ETKİLEŞİMİNİN ARACILIK ETKİSİ TEKSTİL İŞLETMELERİNDE BİR UYGULAMA,2018,Sosyal Ekonomik Araştırmalar Dergisi,,,,,,,,,10.30976/susead.348253,"Gürbüz, S., & Şahin, F. (2015). Sosyal bilimlerde araştırma yöntemleri. Ankara: Seçkin Yayıncılık"
288,1271864,21016990,11,other,1.0,raw_similarity,9,,ILO Monitor 2nd edition: COVID-19 and the world of work,,2020,Ilo,,,,no_match,grobid_crossref_bibliographic,,10.32716/llr.2020.09.49.51,"Harassment in the World of Work, ILO Convention and Integrated Regulation of Domestic Legislation",2020,The SNU Society of Labor Law,0.3043,0.1048,0.3333,9,0.0,True,0.2667,0.4286,ILO Monitor 2nd edition: COVID-19 and the world of work ilo 2020,"ILO. (2020). ILO Monitor 2nd edition: COVID-19 and the world of work. ILO. Jha, D. K. (2020). COVID-19: Milk consumption down 25% in one month as eateries remain shut. Business Standard Special on Coronavirus, Mumbai. https ://ww w.bus iness -stan dard. com/a rticl e/eco nomy- polic y/COVID-19-milk -cons umpti on-do wn-25 -in-o ne-mo nthas -eate ries- remai n-shu t-120 03300 1310_ 1.htm l"
297,1223442,19304467,94,other,1.0,match_report,177,,Learning text representation using recurrent convolutional neural network with highway layers,,2016,Y Wen; W Zhang; R Luo; J Wang,,,,no_match,grobid_crossref_bibliographic,,10.1109/icpr48806.2021.9412624,Text Baseline Recognition Using a Recurrent Convolutional Neural Network,2021,IEEE,0.4848,0.4597,0.7143,7,0.0,False,0.6909,0.7143,Learning text representation using recurrent convolutional neural network with highway layers wen 2016,"Wen, Y., Zhang, W., Luo, R., and Wang, J. 2016. Learning text representation using recurrent convolutional neural network with highway layers. SIGIR Workshop on Neural Information Retrieval."
300,1285839,21765341,41,other,0.9458,match_report,62,,"tabu Vakıf-: Fatıma Hatun b:nt: Muhammed Bek :bn: Es-Sultan El-Mel:k El-Eşref Kansuh El-Gavr:, Dımaşk: Matbaatül Tarakk*",,1925,Merdem Bek; * L K Hal,,,,no_match,grobid_crossref_bibliographic,,10.32579/mecmua.419164,ES-SEYYİD EL-HAC MUHAMMED ŞÜKRİ İBN AHMED 'ATÂ’NIN MÜNTEHABÂT-I MESNEVÎ’Sİ,2018,Adiyaman University - Mecuma,0.1294,0.3721,0.1,10,0.0,False,0.4022,0.1,"tabu Vakıf-: Fatıma Hatun b:nt: Muhammed Bek :bn: Es-Sultan El-Mel:k El-Eşref Kansuh El-Gavr:, Dımaşk: Matbaatül Tarakk* bek 1925","Merdem Bek, Halil. Kitabu Vakıf-i Fatıma Hatun binti Muhammed Bek ibni Es-Sultan El-Melik El-Eşref Kansuh El-Gavri, Dımaşk: Matbaatül Tarakki, 1925."
306,1348061,24529876,37,journal_like_left,1.0,match_report,40,,On local polynomial regression estimators in finite populations,Int. J. Stats. Appl. Math,2020,C B Kikechi,5,,58-63,no_match,grobid_crossref_bibliographic,,10.5539/ijsp.v7n4p104,On Comparison of Local Polynomial Regression Estimators for P=0 and P=1 in a Model Based Framework,2018,Canadian Center of Science and Education,0.4954,0.5308,0.5714,7,0.5,False,0.5963,0.6667,On local polynomial regression estimators in finite populations kikechi 2020 Int. J. Stats. Appl. Math,"[37] Kikechi, C. B. (2020). On local polynomial regression estimators in finite populations. Int. J. Stats. Appl. Math, 5, 58-63."
315,1196917,17722076,21,other,1.0,match_report,21,,Anadolu Kale Şehirlerinin Morfolojik analizleri,,1994,A S Kubat; V Dökmeci,,,,no_match,grobid_crossref_bibliographic,,10.37879/belleten.2001.161,Osmanlı Döneminde Anadolu Şehirlerinin Gelişmesinde Devletin Rolü: Karahisar Örneği,2001,Turk Tarih Kurumu,0.1874,0.3261,0.2222,9,0.0,False,0.4031,0.4,Anadolu Kale Şehirlerinin Morfolojik analizleri kubat 1994,"Kubat, A. S., Dökmeci, V. (1994). Anadolu Kale Şehirlerinin Morfolojik analizleri; Ankara, Antalya, Bursa, Diyarbakır, Erzurum, İznik, Niğde, Trabzon, Urfa, Kale Şehirlerinden Örnekleme. İTÜ Araştırma Fonu, İstanbul."
324,1365738,25271101,18,other,1.0,match_report,17,,The causes of World War three,,1958,C W Mills; C W Mills,,,,no_match,grobid_crossref_bibliographic,,10.2307/2612291,The Causes of World War Three,1959,Oxford University Press (OUP),0.75,1.0,1.0,4,0.0,False,1.0,1.0,The causes of World War three mills 1958,"Mills, C. W., & Mills, C. W. (1958). The causes of World War three, New York: Simon and Schuster."
335,1238800,19626547,2,journal_like_left,1.0,match_report,4,,İyonlaştırıcı radyasyon ve korunma yöntemleri [Ionizing radiation and protection methods,,2017,B Çimen; M Erdoğan; R Oğul,43,,139-147,no_match,grobid_crossref_bibliographic,,10.37609/akya.1362,Pediatride İyonizan Radyasyon ve Korunma,2022,Akademisyen Kitabevi,0.3316,0.2831,0.5,4,0.0,False,0.4094,0.5,İyonlaştırıcı radyasyon ve korunma yöntemleri [Ionizing radiation and protection methods cimen 2017,"2. Çimen B, Erdoğan M, Oğul R. İyonlaştırıcı radyasyon ve korunma yöntemleri [Ionizing radiation and protection methods]. Selçuk Üniversitesi Fen Fakültesi Fen Derg. 2017;43(2):139-47. [Link]"
355,1315322,23103410,32,journal_like_left,1.0,match_report,32,,The impact of innovation and smart government on happiness: Proposing conceptual framework,International Journal of Management and Human Scienc,2018,R S H A Shamsi; A A Ameen; O Isaac; A H Al-Shibami; G S Khalifa,2,2,10-26,no_match,grobid_crossref_bibliographic,,10.24247/ijeljun201812,Proposing a Conceptual Framework of Translation Model (Short Communication),2018,Transstellar Journal Publications and Research Consultancy Private Limited,0.3688,0.1655,0.4286,7,0.0,True,0.3704,0.4286,The impact of innovation and smart government on happiness: Proposing conceptual framework shamsi 2018 International Journal of Management and Human Scienc,"Shamsi, R. S. H. A., Ameen, A. A., Isaac, O., Al-Shibami, A. H., & Khalifa, G. S. (2018). The impact of innovation and smart government on happiness: Proposing conceptual framework. International Journal of Management and Human Scienc, 2(2), 10-26."
360,1275970,21378640,6,other,1.0,match_report,6,,Exact theory of two-dimensional self-focusing and one-dimensional self-modulation of waves in nonlinear media,Soviet Physics JETP,1972,A Shabat; V Zakharov,34,1,62,no_match,grobid_crossref_bibliographic,,10.1143/ptps.55.284,B. Initial Value Problems of One-Dimensional Self-Modulation of Nonlinear Waves in Dispersive Media,1974,Oxford University Press (OUP),0.4416,0.458,0.6364,11,0.0,False,0.57,0.6923,Exact theory of two-dimensional self-focusing and one-dimensional self-modulation of waves in nonlinear media shabat 1972 Soviet Physics JETP,"[6] Shabat, A., & Zakharov, V. (1972). Exact theory of two-dimensional self-focusing and one-dimensional self-modulation of waves in nonlinear media. Soviet Physics JETP, 34(1), 62."
368,1267027,21101316,27,other,1.0,match_report,27,,Nitel araştırma ve değerlendirme yöntemleri,,2018,M Patton; S Demir; B Bütün; M,,,,no_match,grobid_crossref_bibliographic,,10.37609/akya.3709.c6184,Nitel Araştırma,2025,Akademisyen Kitabevi,0.75,1.0,1.0,2,0.0,False,1.0,1.0,Nitel araştırma ve değerlendirme yöntemleri patton 2018,"Patton, M. Q. (2018). Nitel araştırma ve değerlendirme yöntemleri. (Demir, S. ,B. ve Bütün, M., çev.). Pegem Akademi"
374,1310592,22782793,52,other,1.0,raw_similarity,43,,"Biyolojik Afet Olarak Covid 19 Pandemisi Özelinde Mevsimlik Tarım İşgücü ve Ailelerine Yönelik Temel Sağlık Hizmetlerinin Sunumu. Sağlık ve Toplum, Özel Sayı",,2019,M Şenol Balaban; Z Şimşek,,,103-111,no_match,grobid_crossref_bibliographic,,10.33417/tsh.911561,COVİD-19 PANDEMİ SÜRECİNİN FINDIK HASADINDA MEVSİMLİK TARIM İŞÇİLİĞİNE ETKİSİ,2021,Toplum ve Sosyal Hizmet,0.059,0.2952,0.0,9,0.0,False,0.4397,0.3333,"Biyolojik Afet Olarak Covid 19 Pandemisi Özelinde Mevsimlik Tarım İşgücü ve Ailelerine Yönelik Temel Sağlık Hizmetlerinin Sunumu. Sağlık ve Toplum, Özel Sayı balaban 2019","Şenol Balaban, M. (2019). Afete Dirençli Toplumlar İçin Uluslararası İşbirliği ve Yerel Çeşitlilikler. Uluslararası Afet ve Dirençlilik Kongresi “Riskten Dirençliliğe” 26-28 Haziran 2029, Eskişehir, 21-22."
380,1198238,17844893,37,other,1.0,match_report,38,,Helal turizm kavramı ve gelişimi üzerine genel bir değerlendirme,Uluslararası İktisadi ve İdari Bilimler Dergisi,2017,H Pamukçu; M Sarıışık,3,1,,no_match,grobid_crossref_bibliographic,,10.24010/soid.335117,Gastronomi ve Turizm İlişkisi Üzerine Bir Değerlendirme,2017,Seyahat ve Otel Isletmeciligi Dergisi,0.4643,0.4466,0.5,4,0.0,True,0.6891,0.5,Helal turizm kavramı ve gelişimi üzerine genel bir değerlendirme pamukcu 2017 Uluslararası İktisadi ve İdari Bilimler Dergisi,"Pamukçu, H., Sarıışık, M. (2017). Helal turizm kavramı ve gelişimi üzerine genel bir değerlendirme. Uluslararası İktisadi ve İdari Bilimler Dergisi, 3(1), ss. 82-98."
386,1291241,21988930,10,other,0.8544,match_report,33,,Data Colonialism Is Not A Metaphor: Remembering Colonialism And Why It Matters In The Digital Ecosystem,,2003,Talal Asad,,,,no_match,grobid_crossref_bibliographic,,10.1515/9781571138477-004,2: Remembering German Colonialism,2013,Boydell and Brewer,0.3682,0.0078,0.6667,3,0.0,False,0.3582,0.6667,Data Colonialism Is Not A Metaphor: Remembering Colonialism And Why It Matters In The Digital Ecosystem asad 2003,"Banos Alejandro Mayoral. “Data Colonialism Is Not A Metaphor: Remembering Colonialism And Why It Matters In The Digital Ecosystem”. In Resisting Data Colonialism: A Practical Intervention. Amsterdam: Institute of Network Cultures, 2023."
390,1225623,19006734,5,other,1.0,match_report,6,,"Covid 19 Pandemisi sonrası çevre, toplum ve insan merkezinde güvenliği yeniden okumak. Covid-19 Pandemisinin Küresel Siyasette Ulusal ve Uluslararası Ölçekte Güvenlik Algısı ve Pratiklerine Yarattığı Etkiler içinde (ss",,2021,G B Aytaç,58,75,,no_match,grobid_crossref_bibliographic,,10.5152/9000,"Pandemi Tarihi, COVID-19 Pandemisi, Küresel ve Ulusal Mücadele Süreçleri",2024,İstanbul Üniversitesi–Cerrahpaşa Üniversite Yayınevi,0.2964,0.107,0.5,8,0.0,False,0.1333,0.5,"Covid 19 Pandemisi sonrası çevre, toplum ve insan merkezinde güvenliği yeniden okumak. Covid-19 Pandemisinin Küresel Siyasette Ulusal ve Uluslararası Ölçekte Güvenlik Algısı ve Pratiklerine Yarattığı Etkiler içinde (ss aytac 2021","Aytaç, G. B. (2021). Covid 19 Pandemisi sonrası çevre, toplum ve insan merkezinde güvenliği yeniden okumak. Covid-19 Pandemisinin Küresel Siyasette Ulusal ve Uluslararası Ölçekte Güvenlik Algısı ve Pratiklerine Yarattığı Etkiler içinde (ss.58-75), Siyaset Bilimi ve Uluslararası İlişkiler Araştırma Merkezi, İstanbul."
394,1310137,22764796,17,journal_like_left,1.0,match_report,17,,The effect of salinity stress and foliar application of nano-fertilizers on quantitative and qualitative characteristics of quinoa forage,Journal of Crops Improvement,2023,F Heidari; J Jalilian; E Gholinezhad,25,3,769-785,no_match,grobid_crossref_bibliographic,,10.2139/ssrn.4786011,Effects of Foliar Application of Amino Acids on Quantitative and Qualitative Characteristics of Pistachio Trees,2024,Elsevier BV,0.2786,0.0182,0.5,10,0.0,False,0.7661,0.5,The effect of salinity stress and foliar application of nano-fertilizers on quantitative and qualitative characteristics of quinoa forage heidari 2023 Journal of Crops Improvement,"Heidari, F., Jalilian, J., & Gholinezhad, E. (2023). The effect of salinity stress and foliar application of nano-fertilizers on quantitative and qualitative characteristics of quinoa forage. Journal of Crops Improvement, 25(3), 769-785."
398,1171850,16523647,10,other,1.0,match_report,10,,"Müzik ve Dil Arasındaki Benzerlikler Ekseninde Müzik Eğitimi, Ulusal Müzik Eğitimi Sempozyumu",,2006,F Bingöl,,,26-28,no_match,grobid_crossref_bibliographic,,10.58830/ozgur.pub1112.c4489,Müziğin Nörobiyolojik Temelleri ve Müzik Eğitimi,2025,Özgür Yayınları,0.2823,0.3116,0.4,5,0.0,False,0.4429,0.4545,"Müzik ve Dil Arasındaki Benzerlikler Ekseninde Müzik Eğitimi, Ulusal Müzik Eğitimi Sempozyumu bingol 2006","Bingöl, F. (2006). Müzik ve Dil Arasındaki Benzerlikler Ekseninde Müzik Eğitimi, Ulusal Müzik Eğitimi Sempozyumu, 26-28 Haziran, Pamukkale Üniversitesi, Denizli."
411,1207560,18221992,49,other,1.0,raw_similarity,41,,40 Yıl-Cumhuriyet Devri Sağlık Hareketleri 1923-1963,,1964,Feridun Frik,,,,no_match,grobid_crossref_bibliographic,,10.33692/avrasyad.1332688,Cumhuriyet Türkiyesi’nin Sağlık Politikası ve Uygulamaları (1923-1973),2023,Avrasya Uluslararas脹 Arast脹rmalar Dergisi,0.2988,0.4626,0.375,8,0.0,False,0.5667,0.4286,40 Yıl-Cumhuriyet Devri Sağlık Hareketleri 1923-1963 frik 1964,"Frik, Feridun. 1964. 40 Yıl- Cumhuriyet Devri Sağlık Hareketleri 1923-1963. İstanbul."
420,1278349,21317526,48,journal_like_left,1.0,match_report,47,,Effect of Ginkgo biloba Pingchan Recipe on neuronal nitric oxide synthase mRNa expression in the brain of mouse models of Parkinson disease],Nan Fang Yi Ke Da Xue Xue Bao,2009,J Zhang; H M Sun; L M Bai; H Xu; H X Wu; L Cui,29,8,1735-1740,no_match,grobid_crossref_bibliographic,,10.1021/jm900380j,L337H Mutant of Rat Neuronal Nitric Oxide Synthase Resembles Human Neuronal Nitric Oxide Synthase toward Inhibitors,2009,American Chemical Society (ACS),0.4945,0.0057,0.5333,15,0.6667,True,0.4567,0.5333,Effect of Ginkgo biloba Pingchan Recipe on neuronal nitric oxide synthase mRNa expression in the brain of mouse models of Parkinson disease] zhang 2009 Nan Fang Yi Ke Da Xue Xue Bao,"47. Zhang J, Sun HM, Bai LM, Xu H, Wu HX, Cui L. [Effect of Ginkgo biloba Pingchan Recipe on neuronal nitric oxide synthase mRNa expression in the brain of mouse models of Parkinson disease]. Nan Fang Yi Ke Da Xue Xue Bao. 2009;29(8):1735-40. [PubMed]"
423,1372430,25519113,25,journal_like_left,1.0,match_report,25,,Determinants Of Financial Sustainability Of Microfinance Institutions In Pakistan,Journal of Contemporary Issues in Business Research,2016,M Usman; S Ahmed; T Mehmood; N U Hak,5,,92-99,no_match,grobid_crossref_bibliographic,,10.29141/2218-5003-2019-10-4-5,Determinants of financial sustainability of microfinance institutions in Pakistan,2019,Ural State University of Economics,0.75,1.0,1.0,6,0.0,False,1.0,1.0,Determinants Of Financial Sustainability Of Microfinance Institutions In Pakistan usman 2016 Journal of Contemporary Issues in Business Research,"Usman M, Ahmed S, Mehmood T, Hak NU (2016) Determinants Of Financial Sustainability Of Microfinance Institutions In Pakistan. Journal of Contemporary Issues in Business Research 5: 92-99."
430,1223558,19318952,17,other,1.0,match_report,17,,Biological characterization of Pakistani isolates of Cucumber mosaic virus (CMV),Pakistan Journal of Botany,2011,S Iqbal; M Ashfaq; H Shah,,6,43,no_match,grobid_crossref_bibliographic,,10.1079/pwkb.20147801549,Cucumber mosaic virus on celery.,2014,CABI Publishing,0.4737,0.3059,0.75,4,0.0,False,0.422,0.75,Biological characterization of Pakistani isolates of Cucumber mosaic virus (CMV) iqbal 2011 Pakistan Journal of Botany,"Iqbal, S., Ashfaq, M., & Shah, H. (2011). Biological characterization of Pakistani isolates of Cucumber mosaic virus (CMV). Pakistan Journal of Botany, 43(6)."
