sample_index,publication_id,reference_id,category,match_status,match_type,match_score,extracted_url,resolved_url,status_code,title,raw_context
1095,1214482,18901352,url_web,no_match,url_dead_and_not_archived,0.0,https://turkiye.iom.int/tr/yeniden-yerlestirme,,403,,IOM Türkiye. (tarih yok). https://turkiye.iom.int/tr/yeniden-yerlestirme. adresinden alındı
1097,1253831,20246248,url_web,strong,live_url_verified,1.0,https://www.webofscience.com/wos/author/search,https://www.webofscience.com/wos/author/search,200,Web of Science,"11. Web of Science. Accessed March 1, 2023. https://www. webofscience.com/wos/author/search"
1113,1331326,23898137,url_web,no_match,url_dead_and_not_archived,0.0,"https://indico.cern.ch/event/124394/,2011",,404,,"Dubbert J., “Drift Tubes, gas mixtures and drift velocities”, Gaseous detectors: present features and future role, https://indico.cern.ch/event/124394/, 2011. FAIR, https://fair-center.eu/, son erişim tarihi: 18/3/2025."
1114,1298303,22290416,url_web,strong,live_url_verified,1.0,https://www.insidemarketing.it/iniziativa-a-few-degrees-more-del-leopold-museum-vienna/,https://www.insidemarketing.it/iniziativa-a-few-degrees-more-del-leopold-museum-vienna/,200,Il significato dell'iniziativa A Few Degrees More del Leopold Museum - Inside Marketing,"Dara, V. (2023, 8 Kasım). Al Leopold Museum di Vienna il cambiamento climatico fa storcere i quadri. Inside Marketing. https://www.insidemarketing.it/iniziativa-a-few-degrees-more-del-leopold-museum-vienna/"
1163,1294734,23190867,url_web,no_match,url_dead_and_not_archived,0.0,https://iraqld.e-sjc-services.iq/LoadArticle.aspx?SC=121120075347800,,403,,"Irak Medeni Kanunu, Erişim Tarihi, Ekim 12, 2024. https://iraqld.e-sjc- services.iq/LoadArticle.aspx?SC=121120075347800."
1174,1360654,25058869,url_web,strong,live_url_verified,1.0,https://web.itu.edu.tr/tahsin/CBS2007/bildiri/S_110.pdf,https://web.itu.edu.tr/tahsin/CBS2007/bildiri/S_110.pdf,200,,"Çolak, H. E. ve Çan, G. (2007). Sağlık CBS Uygulamalarında Konumsal Kümeleme Yönteminin Kullanımı, TMMOB Harita ve Kadastro Mühendisleri Odası, Ulusal Coğrafi Bilgi Sistemleri Kongresi, 30 Ekim –02 Kasım 2007, KTÜ, Trabzon, https://web.itu.edu.tr/tahsin/CBS2007/bildiri/S_110.pdf"
1236,1162808,16519015,report_policy_legal,strong,live_url_verified,1.0,https://www.mevzuat.gov.tr/MevzuatMetin/1.5.5188.pdf,https://www.mevzuat.gov.tr/MevzuatMetin/1.5.5188.pdf,200,,"Özel Güvenlik Hizmetlerine Dair Kanun (2004, 14 Haziran). Resmi Gazete (Sayı: 8843). Erişim adresi: https://www.mevzuat.gov.tr/MevzuatMetin/1.5.5188.pdf, Erişim tarihi: 15.04.2022."
1237,1162808,16519023,report_policy_legal,no_match,url_dead_and_not_archived,0.0,"https://www.resmigazete.gov.tr/eskiler/2022/01/20220128-3.pdf,(Erişim",,404,,"Resmi Gazete. (2022). Tebliğ, https://www.resmigazete.gov.tr/eskiler/2022/01/20220128-3.pdf, (Erişim Tarihi: 20.04.2022)."
1247,1256021,20339146,url_web,no_match,url_dead_and_not_archived,0.0,https://www.allaboutfeed.net/animal-feed/raw-materials/management-strategies-that-can-secure-feed-,,404,,"Edwin Chow. 2021. Management strategies that can secure feed quality. In Feed Preservation, Adisseo Singapore. https://www.allaboutfeed.net/animal-feed/raw- materials/management-strategies-that-can-secure-feed- quality/"
1289,1335978,24061073,url_web,strong,live_url_verified,1.0,https://www.R-project.org/,https://www.r-project.org/,200,R: The R Project for Statistical Computing,"Anonymous. (2022). R: A language and environment for statistical computing. Vienna, Austria: R Foundation for Statistical Computing. https://www.R-project.org/."
1293,1218584,18717166,url_web,strong,live_url_verified,1.0,https://www.proquest.com/scholarly-journals/north-arakan-open-prison-rohingya-burma/docview/236516719/se-2,https://www.proquest.com/docview/236516719,200,North Arakan: an open prison for the Rohingya in - ProQuest,"Lewa, C. (2009). North Arakan: An open prison for the rohingya in burma. Forced Migration Review, 32, 11-13. 29 Eylül 2023 tarihinde https://www.proquest.com/scholarly-journals/north-arakan-open-prison-rohingya-burma/docview/236516719/se-2 adresinden edinilmiştir."
1304,1342306,24300443,url_web,strong,live_url_verified,1.0,https://www.globalmediainsight.com/blog/youtube-users-statistics/,https://www.globalmediainsight.com/blog/youtube-users-statistics/,200,,"GMI. YouTube user statistics 2022. Available at: https://www.globalmediainsight.com/blog/youtube-users-statistics/. Accessed Jan 10, 2022."
1333,1372037,26019414,thesis,strong,live_url_verified,1.0,https://hdl.handle.net/11552/3276,https://acikkaynak.bilecik.edu.tr/items/2a4bc748-6d15-4e2a-9a9c-4e47572d5d89,200,Yusuf Suresi bağlamında çocuk evlerinde korunma altındaki çocuklarda iyilik davranışının oluşması,"Ömüt, S. Ç. (2024). Yusuf Sûresi bağlamında çocuk evlerinde korunma altındaki çocuklarda iyilik davranışının oluşması [Yayımlanmamış yüksek lisans proje ödevi]. Bilecik Şeyh Edebali Üniversitesi, Lisansüstü Eğitim Enstitüsü. https://hdl.handle.net/11552/3276"
1352,1373836,25570408,url_web,strong,live_url_verified,1.0,https://jewishencyclopedia.com/articles/4355-chosen-people,https://jewishencyclopedia.com/articles/4355-chosen-people,200,CHOSEN PEOPLE - JewishEncyclopedia.com,"Kohler, Kaufmann. “Chosen People”. Jewish Encyclopedia. Erişim: 20.06. 2025. https://jewishencyclopedia.com/articles/4355-chosen-people."
1369,1287713,21840307,url_web,strong,live_url_verified,1.0,https://www.cenresinjournals.com/wp-content/uploads/2020/02/Page-75-84-0395.pdf,https://www.cenresinjournals.com/wp-content/uploads/2020/02/Page-75-84-0395.pdf,200,,"Onunze, C. N. (2015). Time management in architectural practice. Journal of Environmental Sciences and Resources Management, 7(1), 75-84. https://www.cenresinjournals.com/wp-content/uploads/2020/02/Page-75-84-0395.pdf"
1370,1316040,23145925,url_web,strong,live_url_verified,1.0,https://tr.wikipedia.org/wiki/Otonom_K%C4%B1br%C4%B1s_T%C3%BCrk_Y%C3%B6netimi#:~:text=Otonom%20K%C4%,https://tr.wikipedia.org/wiki/Otonom_K%C4%B1br%C4%B1s_T%C3%BCrk_Y%C3%B6netimi#:~:text=Otonom%2520K%25C4%25,200,Otonom Kıbrıs Türk Yönetimi - Vikipedi,"Wikipedia. Erişim: 1 Eylül 2023, https://tr.wikipedia.org/wiki/Otonom_K%C4%B1br% C4%B1s_T%C3%BCrk_Y%C3%B6netimi#:~:text=Otonom%20K%C4% B1br%C4%B1s%20T%C3%BCrk%20Y%C3%B6netimi%2C%20K%C4% B1br%C4%B1s,K%C4%B1br%C4%B1s%20adas%C4%B1nda%20bulunan% 20T%C3%BCrk%20y%C3%B6netimi."
1452,1221514,19602195,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.euro.who.int/en/health-topics/Life-stages/child-and-adolescent-health/children-and-adolescents-in-the-who-european-region,,,,8. Children and adolescents in the WHO European Region [Internet]. [Erişim Tarihi: 5 Nisan 2022]. Erişim adresi: https://www.euro.who.int/en/health-topics/Life-stages/child-and-adolescent-health/children-and-adolescents-in-the-who-european-region
1460,1239956,19672915,url_web,strong,live_url_verified,1.0,https://ataturkansiklopedisi.gov.tr/bilgi/takvim-saat-ve-olcu-sistemlerinin-degistirilmesi/?pdf=3343,https://ataturkansiklopedisi.gov.tr/bilgi/takvim-saat-ve-olcu-sistemlerinin-degistirilmesi/?pdf=3343,200,Atatürk Ansiklopedisi,"9. Avcı C. Takvim, ölçü ve saat sistemlerinin değiştirilmesi. Atatürk Ansiklopedisi [Internet] [updated: 2023 october 20] Available from: https://ataturkansiklopedisi.gov.tr/bilgi/takvim-saat-ve-olcu-sistemlerinin-degistirilmesi/?pdf=3343"
1478,1191571,17403807,url_web,no_match,url_dead_and_not_archived,0.0,http://www.yyusbedergisi.com/dergiayrinti/buyuksehir-belediyelerinin-gelir-yapilarinin-degerlendirilmesi-2006-2015_411,,,,"Agun, B. H. ve Güler, M. (2017). Büyükşehir belediyelerinin gelir yapılarının değerlendirilmesi: 2006-2015. Yüzüncü Yıl Üniversitesi Sosyal Bilimler Enstitüsü Dergisi, 1 (4). [Çevrim-içi: http://www.yyusbedergisi.com/dergiayrinti/buyuksehir-belediyelerinin-gelir-yapilarinin-degerlendirilmesi-2006-2015_411], Erişim Tarihi: 07.12.2022."
1495,1323476,24391178,url_web,no_match,url_dead_and_not_archived,0.0,https://www.yok.gov.tr/Sayfalar/Haberler/2024/259-universitelerarasi-kurul-toplantisi.aspx,,404,,"YÖK 259-universitelerarasi-kurul-toplantisi. (t.y.). 25 Mart,2025, tarihinde https://www.yok.gov.tr/Sayfalar/Haberler/2024/259-universitelerarasi-kurul-toplantisi.aspx adresinden erişilmiştir."
1513,1323943,23555181,url_web,no_match,url_dead_and_not_archived,0.0,"https://citizens-initiative-forum.europa.eu/_de,(10.08.2024",,404,,"Forum zur Europäischen Bürgerinitiative, https://citizens-initiative-forum.europa.eu/_de, (10.08.2024)."
1529,1217642,19050590,url_web,no_match,url_dead_and_not_archived,0.0,https://onlyfans.com/transparency-center/tackling,,,,"OnlyFans. “Tackling Hate Speech.” Erişim tarihi Temmuz 19, 2023, https://onlyfans.com/transparency-center/tackling."
1559,1357014,24892753,url_web,no_match,url_dead_and_not_archived,0.0,https://www.sciencedirect.com/science/article/abs/pii/S0167739X00000431?via%3Dihub,,403,,"[11] “MAX–MIN Ant System - ScienceDirect.” Accessed: Nov. 20, 2023. [Online]. Available: https://www.sciencedirect.com/science/article/abs/pii/S0167739X00000431?via%3Dihub"
1599,1263984,20904092,url_web,strong,live_url_verified,1.0,http://uis.unesco.org/en/files/education-2030-incheonframework-action-implementation-sdg4-2016-enpdf-,https://www.uis.unesco.org/en,200,,UNESCO (2016). Incheon Declaration and Framework for Action for the implementation of Sustainable Development Goal 4 http://uis.unesco.org/en/ files/education-2030-incheonframework-action-implementation-sdg4-2016-enpdf-
1717,1219051,19113555,url_web,strong,live_url_verified,1.0,https://www.meb.gov.tr/2021-2022-orgun-egitim-istatistikleri-aciklandi/haber/27552/tr,https://www.meb.gov.tr/2021-2022-orgun-egitim-istatistikleri-aciklandi/haber/27552/tr,200,2021-2022 ÖRGÜN EĞİTİM İSTATİSTİKLERİ AÇIKLANDI,"MEB, (2021). 2020-2021 örgün eğitim istatistikleri açıklandı (09.09.2022). Erişim tarihi: 25.09.2023, https://www.meb.gov.tr/2021-2022-orgun-egitim-istatistikleri-aciklandi/haber/27552/tr"
1722,1250395,20101021,url_web,no_match,url_dead_and_not_archived,0.0,"https://mustafakemalim.com/kemani-nubar-tekyayin-ataturkle-ilgili-bir-anisi/#:~:text=Nubar%20Tekyay%2C%20annemin%20pişirdiği%2C%20özellikle,Rahmetl",,404,,"Tuğracı, P. (1988). Kemani Nubar Tekyay’ın Atatürk’le ilgili bir anısı https://mustafakemalim.com/kemani-nubar-tekyayin-ataturkle-ilgili-bir- anisi/#:~:text=Nubar%20Tekyay%2C%20annemin%20pişirdiği%2C%20özellikle,Rahmetl i%20ne%20adamdı!”%20derdi"
1749,1362254,25113292,url_web,no_match,url_dead_and_not_archived,0.0,https://environment.ec.europa.eu/law-and-governance/environmental-compliance-assurance/environmental-crime-directive_en(Erişim,,404,,"European Commission: Environmental Crime Directive, 2024, https://environment.ec.europa.eu/law-and-governance/environmental-compliance-assurance/environmental-crime-directive_en (Erişim Tarihi: 14.08.2025)."
1769,1312037,23435383,url_web,strong,live_url_verified,1.0,https://www.adik.com.tr/products/lst,https://www.anadolushipyard.com/,200,Anadolu Shipyard,"“Adik Tersanesi”, https://www.adik.com.tr/products/lst, erişim 28.02.2024. “Air Force”, Global Fire, http://www.globalfirepower,com/aircraft-total-transport.php, erişim 27.02.2024."
1784,1218646,19095932,url_web,strong,live_url_verified,1.0,"https://www.ntv.com.tr/turkiye/saadet-partisinden-abdullah-gul-aciklamasi,ZW9AIr1R70GF718lRWoeCQ","https://www.ntv.com.tr/turkiye/saadet-partisinden-abdullah-gul-aciklamasi,ZW9AIr1R70GF718lRWoeCQ",200,Saadet Partisi'nden Abdullah Gül açıklaması | NTV Haber,"Ntv (2018a). “Saadet Partisi'nden Abdullah Gül açıklaması”. https://www.ntv.com.tr/turkiye/saadet-partisinden-abdullah-gul-aciklamasi,ZW9AIr1R70GF718lRWoeCQ, Erişim Tarihi: 17.01.2023"
1788,1197122,17731758,url_web,strong,live_url_verified,1.0,https://www.industriall-union.org/industriall-global-union-signs-global-framework-agreement-with-,https://www.industriall-union.org/industriall-global-union-signs-global-framework-agreement-with-,200,404 - File Not Found,IndustriALL&SAFRAN (2017) Global Framework Agreement on Working Conditions Social Responsibility and sustainable development https://www.industriall- union.org/industriall-global-union-signs-global-framework-agreement-with- safran (21.01.2022)
1825,1258904,20462906,url_web,strong,live_url_verified,1.0,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A52021DC0550,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A52021DC0550,202,,"European Commission. (2021, 14 July). 'Fit for 55': Delivering the EU's 2030 climate target on the way to climate neutrality. 16 Haziran 2024 tarihinde https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A52021DC0550 adresinden edinilmiştir."
1826,1258904,20462921,url_web,no_match,url_dead_and_not_archived,0.0,https://www.ieta.org/resources/ghg-sentiment-survey/2023-survey/,,404,,The International Emissions Trading Association. (2023). GHG market sentiment survey 2023. 18 th Edition. 4 Mart 2024 tarihinde https://www.ieta.org/resources/ghg-sentiment-survey/2023-survey/ adresinden edinilmiştir.
1846,1289623,21924465,url_web,no_match,url_dead_and_not_archived,0.0,https://ilostat.ilo.org/,,403,,"ILOSTAT. (1996) Statistics and Databases, “Çevrimiçi” https://ilostat.ilo.org/ Erişim tarihi: 15.05. 2022. Ispettorato Nazionale del Lavoro. (2016) “Çevrimiçi” https://www.ispettorato.gov.it/it- it/IspettoratoNazionaleLavoro/Pagine/IspettoratoNazionaleLavoro.aspx, Erişim tarihi: 03.12.2022."
1847,1289623,21924470,url_web,no_match,url_dead_and_not_archived,0.0,https://www.gesetze-im-,,,,"Jugendarbeitsschutzgesetz, (1976), Gesetze im Internet, 01.03.1976, “Çevrimiçi” https://www. gesetze-im- internet.de/juschg/index.html, Erişim tarihi: 11.06.2022."
1895,1356645,24876710,url_web,no_match,url_dead_and_not_archived,0.0,http://uadphil.econ.uoa.gr/UA/files/1139148722.pdf,,,,"Varoufakis, Y. &Arnsperger, C. (2009). A most peculiar failure: On the dynamic mechanism by which the ınescapable theoretical failures of neoclassical economics reinforce its dynamics. http://uadphil.econ.uoa.gr/UA/files/1139148722.pdf. Erişim Tarihi: 06.09.2024."
1910,1361503,25081929,url_web,no_match,url_dead_and_not_archived,0.0,"https://www.facebook.com/armembrus,28",,400,,"“Posolstvo Armenii v Rossii” (Online), https://www.facebook.com/armembrus, 28 August 2024."
1911,1361503,25081933,url_web,no_match,url_dead_and_not_archived,0.0,"http://arka.am/ru/news/society/prezident_armenii_podpisal_zakon_ob_audiovizualnykh_media_kotoryy_zamenit_zakon_o_smi_/,13",,404,,"“Prezident Armenii podpisal zakon ob audiovizualnix media, kotoriy zamenit zakon o SMI” (Online), http://arka.am/ru/news/society/prezident_armenii_podpisal_zakon_ob_audiovizualnykh_media_kotoryy_zamenit_zakon_o_smi_/, 13 June 2024."
1912,1357187,24899597,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://webdosya.csb.gov.tr/db/kayseri/icerikler/hava-kalitesi--8230-56709-20211130141206.pdf(accessed,,404,,"THEP. 2014. Kayseri İli Temiz Hava Eylem Plan Raporu (Kayseri Province Clean Air Action Plan Report), Çevre ve Şehircilik Bakanlığı Kayseri İl Çevre ve Şehircilik Müdürlüğü, Kayseri. https://webdosya.csb.gov.tr/db/kayseri/icerikler/hava-kalitesi--8230-56709-20211130141206.pdf (accessed, 13.05.2023)"
1920,1342917,24325957,url_web,strong,live_url_verified,1.0,https://iletisim.com.tr/dergiler/toplum-ve-bilim/3/sayi-104-2005-spor-oyun-degil-ciddi-is/9974/zenginlik-zengin-bir-arastirma-gundemi-yoksul-bir-literatur/10514,https://iletisim.com.tr/dergiler/toplum-ve-bilim/3/sayi-104-2005-spor-oyun-degil-ciddi-is/9974/zenginlik-zengin-bir-arastirma-gundemi-yoksul-bir-literatur/10514,200,"Zenginlik: ""Zengin"" bir araştırma gündemi, ""yoksul"" bir literatür - Tanıl Bora, Necmi Erdoğan | Toplum ve Bilim 104, 2005 | İletişim Yayınları | Okumak İptiladır Müptelalara Selam!","(9) Bora, T. & Erdoğan, N. (2005). Zenginlik: ‘Zengin’ bir araştırma gündemi, ‘yoksul’ bir literatür. Toplum ve bilim, 104, 3-12. Retrieved from https://iletisim.com.tr/dergiler/toplum-ve-bilim/3/sayi-104-2005-spor-oyun-degil-ciddi-is/9974/zenginlik-zengin-bir-arastirma-gundemi-yoksul-bir-literatur/10514."
1944,1257509,20424495,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://ekonomi.gov.ct.tr/Portals/16/ekonomik%20indicator.pdf.(accessed,,404,,"Anonymous. 2022d. KKTC ekonomi ve enerji bakanlığı, https://ekonomi.gov.ct.tr/Portals/16/ekonomik%20indicator.pdf. (accessed date: December 12, 2022)."
1945,1257509,20424498,url_web,no_match,url_dead_and_not_archived,0.0,https://www.koopsut.com/hikayemiz-ve-misyonumuz/index.html(accessed,,404,,"Anonymous. 2022h. KOOP süt fabrikası, https://www.koopsut.com/hikayemiz-ve-misyonumuz/index.html (accessed date: December 12, 2022)."
1959,1336190,24069629,url_web,no_match,url_dead_and_not_archived,0.0,http://oldsite.nautilus.org/gps/virtual-diasporas/paper/Laguerre.htm,,404,,"Laguerre, M. (2020) Virtual Diasporas and Global Problem Solving Project Papers. http://oldsite.nautilus.org/gps/virtual-diasporas/paper/Laguerre. htm, Erişim tarihi: 10.10.2024."
1972,1286808,21915107,url_web,no_match,url_dead_and_not_archived,0.0,https://lareviewofbooks.org/article/excess-susan-sontags-born-digital-archive/(Erişim,,500,,"J. Schmidt and J. Ardam, “On Excess: Susan Sontag's Born-Digital Archive,” Los Angeles Review of Books (2014), https://lareviewofbooks.org/article/excess-susan-sontags-born-digital-archive/ (Erişim tarihi: 14 Haziran 2021)."
1974,1286808,21915118,report_policy_legal,strong,live_url_verified,1.0,https://labs.loc.gov/static/labs/work/reports/Cordell-LOC-ML-report.pdf,https://labs.loc.gov/static/labs/work/reports/Cordell-LOC-ML-report.pdf,200,,"R. Cordell, Machine Learning + Libraries (Library of Congress, Washington, D.C.), https://labs. loc.gov/static/labs/work/reports/Cordell-LOC-ML-report.pdf ?loclr=blogsig (Accessed July 14, 2021)."
1976,1286808,21915124,url_web,strong,live_url_verified,1.0,https://osf.io/r5f78/(Erişim,https://osf.io/r5f78/(Eri%C5%9Fim,200,OSF,"S. Peltzman et al., Levels of Born-Digital Access (Digital Library Federation, part of the Council on Library and Information Resources, 2020), https://osf.io/r5f78/ (Erişim tarihi:12 Haziran 2021)."
